Igf2,Th,Pdgfra,Sox9,Cd52,S100a6,Agpat3,Efnb2,Akt1,Cd3g,Tgfb1,Cd79a,Tpm4,Ercc1,Sst,Trp53,Slc1a3,Igf1r,Pvalb,Trh,Tph2,Cd209a,Gzmb,Cd274,Il10,Brca1,Vtn,Slc2a4,Cxcl16,Ccl4,Vip,Nr2e1,Echdc1,Nts,Ifngr1,Sirt1,Egfr,Flt4,Btg2,Srebf1,Sdc1,Rrm2,Pomc,Fos,Slc6a3,Tert,Hexb,Thbs4,Clu,Cma1,Alcam,Il10rb,Cd4,Agpat4,C3,Cdh2,Pou5f1,Csf1r,Fads2,Tac2,Ifitm1,Ifitm3,Il17a,Ikzf2,Ctla4,Cd28,Pdcd1,Parp1,Xcl1,Sell,Mrc1,Il2ra,Gad2,Nr4a2,Cat,Pcna,Hdc,Il1b,Il1a,Stmn2,Pck1,Vcam1,Cnn3,Pdpn,Slc2a1,Nmu,Plac8,Pf4,Cxcl1,Rpl6,Flt1,Npy,Casp2,Aldh1l1,Lag3,Cd69,Cd9,Slc17a6,Crym,Mki67,Dcx,Msmo1,Il10ra,Elovl5,Ms4a4b,Olig2,Ccl5,Lum,Ubd,Lars2,Apln,Thbs1,Acta2,Tox,Irs2,Pcsk1n,Enpp2,Sirt6,Ucn,Cldn5,Igfbpl1,Ogt,Stub1,Foxp3,Slc32a1,Pclaf,Cldn11,C1qa,C1qb,Sln,Pmch,Flt3,Grn,Hes5,Bst2,H2afx,Ptges3,Cdk5r1,Socs3,Ccr4,Hcrt,Pik3r1,Cxcr3,Olig1,Lamp5,Mcm2,Tmem212,Cd24a,Gpm6b,Cdkn2a,Crh,Adamts3,C1ql3,Itga1,Pisd,Gpr17,Cx3cr1,Slc6a13,Itgam,Cd8b1,Ly6c1,Alas2,Ifi27,Cd8a,Gfap,Top2a,Gja1,Ifng,Ghr,C4b,S100a9,Chat,Penk,Nkg7,Tubb3,Vegfa,Nudt1,Cd40,Ntm,Drd2,Kl,Sox11,Htt,Sirt7,Slc1a2,Fxn,Cd47,Slc17a7,Atp1a2,Tcf7,Opalin,Nms,Insm1,Itgb1,Pla2g4e,Syt11,Fcrls,Insr,Lyz2,Gad1,Igf1,Klrk1,Tigit,Sox2,Itga4,Bmp4,Dpp6,B2m,Aldoc,Mog,Jak1,Ifit1,Cd3e,Pecam1,Ccr7,Mtor,Ighm,Nfic,Gamt,Adora2a,Cxcr2,Jun,Klf4,Trim2,Klk6,Sparc,Snhg11,Ghrh,Vcan,Rbm39,Gdf15,Cd44,Gmfb,Klrd1,Cd27,Pbx3,Apod,Cfl1,Ifnar2,Atm,Gapdh,Cdk1,Mmp12,Spock2,Son,Gzmk,Uba52,Mfap4,Stat3,Nfkb1,Ppargc1a,Lmna,Tpt1,Map1lc3a,Lsamp,Sulf2,Surf1,Dlx1,Dlx6os1,Reln,Myc,Fcgr3,Apold1,Tnf,Ms4a1,H2-D1,H2-K1,Apoe,Neat1,Prox1,AC149090.1,Ptprc,Tac1,Stat1,Ly6c2,Agrp,Ighd,Il6,Prom1,Trac,Gstm1,Fgf2,Fgfr3,Ptprz1,Kcnj8,Rarres2,Mat2a,Cd19,Lat,Ccdc153,Cxcr6,Drd1,Mboat2,Rims2,Il7r,Rsph3a,Cdkn1a,Sod2,Gal,Aqp4
1.2005052564396659,0.054800405934246496,0.49581228735905747,0.48823225279266275,0.08092316310683267,0.11932162982356946,0.4082659367112381,0.32698851856467537,0.5339065007549435,0.005833386713164434,0.331314929673289,0.030051309430382398,0.7429837674468239,0.03415936601516915,0.07339350192515484,0.21713992469393278,0.5145663296741503,0.6436804284630964,0.042577677090943726,0.015467636757307423,0.014538480029562604,0.2294441765451841,0.016716006721604178,0.11233781888081652,0.02310916751156241,0.038528549887311005,1.124752960829826,0.1331372056503507,0.04331829073110232,0.035937317713687786,0.04958004410946488,0.09597774715035612,0.06815499319085913,0.016253510206449027,0.5473551027099172,0.12655372844638463,0.2343577562105258,0.1006845056570779,0.46869502463682855,0.09958784621386602,0.024118759485001973,0.011774952285260898,0.04947242319453509,0.060197476504354176,0.021025826819548985,0.010798071294135701,0.8459402706941396,0.0918677084816115,1.436073517328534,0.00941453806849966,0.18032532577901306,0.38936759132787946,0.18328394544312784,0.23240134573340654,0.04338858476596528,0.26045972908691684,0.013010140996458966,1.6385073942588864,0.6008399037773624,0.015862806983913954,0.027451224384984495,0.21293622300117834,0.008818649564874291,0.037743800599486926,0.04626005589456916,0.0883446739887361,0.013783328999674067,0.3642698774277239,0.026479190990690966,0.029332675282415014,1.7741094693217958,0.08275887320955667,0.14421167039428198,0.10336539506272857,0.5780362604178144,0.159700270669361,0.032903804819626944,0.020445108591175553,0.028121970174276853,0.30704329806290076,0.009588189130557374,0.6722288952512284,0.573568015568899,0.18062405225676714,0.17267045194421002,0.035676880912536645,0.010204320401584473,0.1715745373936066,0.013115369138882702,0.027516543936096587,0.8113261043597693,0.03255454288161133,0.12383757916045743,0.6233063902666783,0.05793758767962356,0.006478403977802795,0.20369777341969988,0.06040375204443104,0.1311410142972413,0.016499497215054247,0.017248485987965533,0.22460608024846712,0.42340866153767337,0.5918128166291918,0.022398949189543608,0.04409615790227108,0.013081379932458897,0.11508400143407888,0.009800920419424729,0.11406625084054169,0.10255787573120093,0.2010200281768717,0.6592058746668191,0.045481399705171406,0.4531706102633849,0.3054026133373662,0.5345261853826778,0.09870165245270435,0.012623318714515138,1.0246732753092238,0.028777361891908187,0.44230088185859623,0.5026061378760031,0.011774387073873332,0.15828400758263664,0.017559139747588933,0.15892833703711395,1.276982556899381,1.0552936107436213,0.006835029234978917,0.21276609737062435,0.03879335248492842,0.8666967637368338,0.11587340254974209,0.2739772723654294,0.05122552047649361,0.22452958212361954,0.18228630918812114,0.056775105697842394,0.04183374053132024,0.018815348055070288,0.5208900830669012,0.07360235727025276,0.107907176382347,0.13509780746755556,0.13259749762652684,0.053180346550591895,0.051486267382862466,1.398825694531756,0.039945175537047295,0.02749899138978389,0.05147162213450264,0.3302073330525717,0.35621610372129914,0.5602807705083392,0.014473008701018834,0.3901406682230431,0.484074479441479,0.19204543953247963,0.011297214692013967,0.4117549374195629,0.06442161448308414,0.35328883171405123,0.019145916653207456,1.2005641930781603,0.03464159892149571,1.2289537880687071,0.009219048403510397,0.0703345308899496,0.8377113391045441,0.020820526559745894,0.022706735876784533,0.1224686653775819,0.04618664099403257,0.1480336875558535,0.2917264741712557,0.02863287818302813,0.02645414428776535,0.24300966493272175,0.06419707518851242,0.12464392289991423,0.20199995502202409,0.3262907573391225,0.29481431383594525,2.594367722921912,0.00934878585373195,0.6266800065584474,0.4682016623939847,3.03792443267903,0.06628082312623926,0.03409457281950994,0.01816962872575698,0.022968275066996644,0.956242873825125,0.038901902294294695,0.3040164283388744,0.9657839094854809,0.3917253493845171,1.1718942561091907,0.2316979325321786,0.20828357755069035,0.06329097845755015,0.011919073828684217,0.18824644011665054,0.23122000962139008,0.15341465030475654,0.12379772569743659,0.9063304383445668,1.3433963119799854,0.06469933696188876,0.7336929544878596,0.12600627751007096,0.12732381558773057,0.5516395042720531,0.037459832674154564,0.4424006877984837,0.5137556651210132,0.4176291404903909,0.09092963931556733,0.255714186499768,0.008974259348300779,0.40869231641990195,0.3883512835371435,0.28567949134180026,0.013058774300091695,1.613751678926398,0.3452147487666927,0.009825700636896983,0.08390629113043442,0.9375379554139938,0.02401117919367342,0.035908558526486535,0.44716185765999467,0.027692027177412534,0.07432608016336717,0.10023041056159146,2.283846996797959,0.7694558571010456,0.2658658365895814,0.19253380446395882,0.11617272927539878,0.07492346069375343,0.03143246307230601,1.3431230593400652,0.7703395076104325,0.008903663649142784,0.02445009658642724,0.15629796476238686,0.5843865278236207,0.4403116692401441,0.06926347385425487,0.16053695308183602,0.2163222781563373,0.36998384654350713,0.14578105057610802,0.3260139452385702,0.15992626824583825,0.037630506685362344,0.0503703076703091,0.08460839764169563,0.08515728243692387,0.5888377490716664,0.17710177827318094,0.022439814300491696,0.017212489100177128,0.3520845167330468,0.9256125695336415,2.886230142715636,1.9439922669662906,0.07226274585432321,0.1272763028745171,0.34118407643226695,0.042710249910052525,0.12964135698345905,0.03131815651489194,0.018914361804169697,0.04482608590098336,0.01216610746650892,0.08594142998605502,0.07104008566503796,0.4393098713307887,0.0725066009168754,0.2587278403525063,0.16656847156861526,0.04676702532884379,0.18809503261609561,0.12846050892770328,0.039827724677590826,0.06760919437116326,0.0665666321220728,0.02472346360549018,0.07802952267153657,0.2246542045095721,0.07403952030405907,0.014853267967893493,0.028277811287807198,0.10683597596311203,0.17115641947520757,0.02085859580773174,0.6190083747309426
